id,date_submitted,street,ward,district,city,detailed_address,area(m2),price(milion_vnd),hot_and_cold_water_machine,washing_machine,fridge,camera,fingerprint_door_lock/magnetic_card,parking,air_conditioner,balcony
22014003,16/03/2023,Đường Điện Biên Phủ, Phường 15, Quận Bình Thạnh, TPHCM,"Đường Điện Biên Phủ, Phường 15, Quận Bình Thạnh, TPHCM",25,3.85,0,0,0,0,0,0,0,0
22013934,16/03/2023,Đường Chu Văn An, Phường 26, Quận Bình Thạnh, TPHCM,"Đường Chu Văn An, Phường 26, Quận Bình Thạnh, TPHCM",25,4.98,0,0,0,0,0,0,0,0
21986949,16/03/2023,Đường Quang Trung, Phường 8, Quận Gò Vấp, TPHCM,"Đường Quang Trung, Phường 8, Quận Gò Vấp, TPHCM",32,3.7,0,0,0,1,1,0,0,0
22062970,16/03/2023,Đường số 1, Phường Tân Phú, Quận 7, TPHCM,"Đường số 1, Phường Tân Phú, Quận 7, TPHCM",25,4.5,0,0,0,0,1,0,0,0
22002888,16/03/2023,Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM,"Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM",20,3,0,0,0,1,0,0,0,0
22054485,16/03/2023,Đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, TPHCM,"Đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, TPHCM",30,6,0,0,0,0,0,0,0,0
21658323,16/03/2023,Đường Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1, TPHCM,"Đường Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1, TPHCM",25,4,1,0,1,0,0,0,1,1
21998068,16/03/2023,Đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, TPHCM,"Đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, TPHCM",30,3.5,0,0,1,1,0,1,1,1
21879857,16/03/2023,Đường số 79, Phường Tân Quy, Quận 7, TPHCM,"Đường số 79, Phường Tân Quy, Quận 7, TPHCM",30,5.5,0,0,0,0,0,1,0,0
21344083,16/03/2023,Đường Hậu Giang, Phường 4, Quận Tân Bình, TPHCM,"Đường Hậu Giang, Phường 4, Quận Tân Bình, TPHCM",35,5.5,1,0,1,1,1,1,1,0
21508894,16/03/2023,Đường Lê Văn Sỹ, Phường 1, Quận Tân Bình, TPHCM,"Đường Lê Văn Sỹ, Phường 1, Quận Tân Bình, TPHCM",30,3.9,0,0,1,1,0,1,1,1
21982512,16/03/2023,Đường An Hội, Phường 13, Quận Gò Vấp, TPHCM,"Đường An Hội, Phường 13, Quận Gò Vấp, TPHCM",28,4,0,1,0,0,0,0,0,0
21963136,16/03/2023,Đường Quang Trung, Phường 11, Quận Gò Vấp, TPHCM,"Đường Quang Trung, Phường 11, Quận Gò Vấp, TPHCM",25,4.2,0,0,1,0,0,0,1,1
21964435,16/03/2023,Đường Lạc Long Quân, Phường 9, Quận Tân Bình, TPHCM,"Đường Lạc Long Quân, Phường 9, Quận Tân Bình, TPHCM",25,3.7,0,0,0,0,1,1,0,1
21987747,16/03/2023,Đường Đinh Bộ Lĩnh, Phường 24, Quận Bình Thạnh, TPHCM,"Đường Đinh Bộ Lĩnh, Phường 24, Quận Bình Thạnh, TPHCM",35,5,0,0,1,1,0,0,1,1
21965971,16/03/2023,Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM,"Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM",28,3.15,0,0,0,1,0,1,0,0
21971130,16/03/2023,Đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, TPHCM,"Đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, TPHCM",28,2.5,0,0,0,0,0,0,0,0
21983627,16/03/2023,Đường số 3, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), TPHCM,"Đường số 3, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), TPHCM",28,5.5,0,0,0,1,0,1,0,0
21994789,16/03/2023,Đường Thống Nhất, Phường 11, Quận Gò Vấp, TPHCM,"Đường Thống Nhất, Phường 11, Quận Gò Vấp, TPHCM",25,3.8,0,0,0,1,1,0,0,0
22062876,16/03/2023,Đường Lê Thúc Hoạch, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM,"Đường Lê Thúc Hoạch, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM",30,3.8,0,0,0,0,0,0,0,0
21973172,16/03/2023,Đường Âu Cơ, Phường Phú Trung, Quận Tân Phú, TPHCM,"Đường Âu Cơ, Phường Phú Trung, Quận Tân Phú, TPHCM",20,3.7,0,0,0,0,0,0,0,0
21982513,16/03/2023,Đường Quang Trung, Phường 14, Quận Gò Vấp, TPHCM,"Đường Quang Trung, Phường 14, Quận Gò Vấp, TPHCM",18,4,0,1,0,0,0,0,0,0
21988284,16/03/2023,Đường Bạch Đằng, Phường 2, Quận Tân Bình, TPHCM,"Đường Bạch Đằng, Phường 2, Quận Tân Bình, TPHCM",18,3.8,0,0,0,1,0,1,0,0
21987253,16/03/2023,Đường Lê Văn Thọ, Phường 9, Quận Gò Vấp, TPHCM,"Đường Lê Văn Thọ, Phường 9, Quận Gò Vấp, TPHCM",32,5,0,1,0,1,0,1,1,0
21984984,16/03/2023,Đường Tân Sơn, Phường 12, Quận Gò Vấp, TPHCM,"Đường Tân Sơn, Phường 12, Quận Gò Vấp, TPHCM",25,3.5,0,0,0,1,0,1,0,0
22015217,16/03/2023,Đường Dương Quảng Hàm, Phường 6, Quận Gò Vấp, TPHCM,"Đường Dương Quảng Hàm, Phường 6, Quận Gò Vấp, TPHCM",25,5.5,0,0,0,0,0,0,0,0
22047184,16/03/2023,Đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, TPHCM,"Đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, TPHCM",18,5,1,0,1,0,0,0,1,0
21985442,16/03/2023,Đường Lê Văn Thọ, Phường 11, Quận Gò Vấp, TPHCM,"Đường Lê Văn Thọ, Phường 11, Quận Gò Vấp, TPHCM",28,3,0,0,0,0,0,1,0,0
22015203,16/03/2023,Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TPHCM,"Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TPHCM",20,4,0,0,0,0,0,0,1,0
21991364,16/03/2023,Đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, TPHCM,"Đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, TPHCM",16,5.2,0,0,0,1,0,1,0,0
21986950,16/03/2023,Đường Lê Văn Thọ, Phường 9, Quận Gò Vấp, TPHCM,"Đường Lê Văn Thọ, Phường 9, Quận Gò Vấp, TPHCM",32,4.4,0,0,0,0,0,0,0,0
22015142,16/03/2023,Đường Thạnh Xuân 43, Phường Thạnh Xuân, Quận 12, TPHCM,"Đường Thạnh Xuân 43, Phường Thạnh Xuân, Quận 12, TPHCM",20,3.499,0,0,0,0,0,0,0,0
21990188,16/03/2023,Đường số 3, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), TPHCM,"Đường số 3, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), TPHCM",20,4.5,0,0,0,0,1,0,0,0
21988224,16/03/2023,Đường Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, TPHCM,"Đường Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, TPHCM",30,4.3,0,1,0,0,0,0,1,0
22015184,16/03/2023,Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TPHCM,"Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TPHCM",20,3.799,0,0,0,0,0,0,1,0
21983606,16/03/2023,Đường Nguyễn Xí, Phường 13, Quận Bình Thạnh, TPHCM,"Đường Nguyễn Xí, Phường 13, Quận Bình Thạnh, TPHCM",20,4.8,0,0,0,1,0,1,0,0
21990958,16/03/2023,Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TPHCM,"Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TPHCM",25,3.7,0,0,0,0,0,0,0,1
21989968,16/03/2023,Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM,"Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM",30,3.8,0,1,0,1,0,0,1,0
21986446,16/03/2023,Đường Bàu Bàng, Phường 13, Quận Tân Bình, TPHCM,"Đường Bàu Bàng, Phường 13, Quận Tân Bình, TPHCM",25,3.8,0,0,0,0,0,1,0,0
22059023,16/03/2023,Đường Phan Kế Bính, Phường Đa Kao, Quận 1, TPHCM,"Đường Phan Kế Bính, Phường Đa Kao, Quận 1, TPHCM",30,4.8,0,0,0,0,1,0,0,1
22015100,16/03/2023,Đường Dương Quảng Hàm, Phường 6, Quận Gò Vấp, TPHCM,"Đường Dương Quảng Hàm, Phường 6, Quận Gò Vấp, TPHCM",20,4.299,0,0,0,1,0,0,1,0
21983621,16/03/2023,Đường số 17, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM,"Đường số 17, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",35,7.8,1,0,1,1,1,1,1,1
22048773,16/03/2023,Đường Lê Văn Việt, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM,"Đường Lê Văn Việt, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM",30,3.8,1,1,0,0,1,0,0,0
21995488,16/03/2023,Đường Bạch Đằng, Phường 2, Quận Tân Bình, TPHCM,"Đường Bạch Đằng, Phường 2, Quận Tân Bình, TPHCM",18,4.6,0,1,0,0,0,0,0,0
22006532,16/03/2023,Đường Lê Văn Sỹ, Phường 12, Quận 3, TPHCM,"Đường Lê Văn Sỹ, Phường 12, Quận 3, TPHCM",18,4.5,0,0,0,0,1,0,1,0
22015079,16/03/2023,Đường Thạnh Xuân 43, Phường Thạnh Xuân, Quận 12, TPHCM,"Đường Thạnh Xuân 43, Phường Thạnh Xuân, Quận 12, TPHCM",20,3.8,0,0,1,0,1,0,1,0
22000546,16/03/2023,Đường Trần Bá Giao, Phường 5, Quận Gò Vấp, TPHCM,"Đường Trần Bá Giao, Phường 5, Quận Gò Vấp, TPHCM",15,3.4,0,0,0,0,0,0,1,0
22015062,16/03/2023,Đường Thạnh Xuân 43, Phường Thạnh Xuân, Quận 12, TPHCM,"Đường Thạnh Xuân 43, Phường Thạnh Xuân, Quận 12, TPHCM",20,3.2,0,0,0,1,0,0,0,0
22018659,16/03/2023,Đường Trần Hưng Đạo, Phường 6, Quận 5, TPHCM,"Đường Trần Hưng Đạo, Phường 6, Quận 5, TPHCM",25,5.5,1,1,1,1,0,1,1,0
22004405,16/03/2023,Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM,"Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM",25,3,0,0,0,1,0,1,0,0
22015025,16/03/2023,Đường Thạnh Xuân 43, Phường Thạnh Xuân, Quận 12, TPHCM,"Đường Thạnh Xuân 43, Phường Thạnh Xuân, Quận 12, TPHCM",20,3,0,0,0,0,0,0,0,0
22048288,16/03/2023,Đường Hà Huy Giáp, Phường Thạnh Xuân, Quận 12, TPHCM,"Đường Hà Huy Giáp, Phường Thạnh Xuân, Quận 12, TPHCM",34,3.7,0,0,1,0,0,0,1,0
22008185,16/03/2023,Đường Phạm Văn Bạch, Phường 12, Quận Gò Vấp, TPHCM,"Đường Phạm Văn Bạch, Phường 12, Quận Gò Vấp, TPHCM",25,3.5,0,0,0,1,0,1,0,0
22014993,16/03/2023,Đường Quốc Lộ 22, Xã Trung Chánh, Huyện Hóc Môn, TPHCM,"Đường Quốc Lộ 22, Xã Trung Chánh, Huyện Hóc Môn, TPHCM",20,4,0,0,1,0,0,0,1,1
22014134,16/03/2023,Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM,"Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM",25,3.5,0,1,0,0,0,0,0,0
21665827,16/03/2023,Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM,"Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM",25,3.8,0,1,1,1,1,1,1,1
22015005,16/03/2023,Đường Quốc Lộ 22, Xã Trung Chánh, Huyện Hóc Môn, TPHCM,"Đường Quốc Lộ 22, Xã Trung Chánh, Huyện Hóc Môn, TPHCM",20,3.7,0,0,1,0,0,0,1,1
21986948,16/03/2023,Đường Quang Trung, Phường 8, Quận Gò Vấp, TPHCM,"Đường Quang Trung, Phường 8, Quận Gò Vấp, TPHCM",34,3.7,0,1,0,1,1,1,1,0
22014147,16/03/2023,Đường Cộng Hòa, Phường 15, Quận Tân Bình, TPHCM,"Đường Cộng Hòa, Phường 15, Quận Tân Bình, TPHCM",25,3,0,1,0,0,0,0,0,0
22062690,16/03/2023,Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,"Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",30,4.799,0,0,0,0,1,1,0,0
22014967,16/03/2023,Đường Quốc Lộ 22, Xã Trung Chánh, Huyện Hóc Môn, TPHCM,"Đường Quốc Lộ 22, Xã Trung Chánh, Huyện Hóc Môn, TPHCM",20,3.4,0,0,1,1,1,0,1,0
22038852,16/03/2023,Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TPHCM,"Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TPHCM",25,2.5,0,0,0,1,0,1,0,0
22062793,16/03/2023,Đường Bờ Bao Tân Thắng, Phường Sơn Kỳ, Quận Tân Phú, TPHCM,"Đường Bờ Bao Tân Thắng, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",30,3.9,0,0,0,0,0,0,0,0
21922695,16/03/2023,Đường Lê Văn Thọ, Phường 13, Quận Gò Vấp, TPHCM,"Đường Lê Văn Thọ, Phường 13, Quận Gò Vấp, TPHCM",25,2.5,0,0,1,1,1,0,1,0
21970630,16/03/2023,Đường Tỉnh Lộ 10, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,"Đường Tỉnh Lộ 10, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",27,2.5,0,1,0,1,0,0,1,0
22014937,16/03/2023,Đường Quốc Lộ 22, Xã Trung Chánh, Huyện Hóc Môn, TPHCM,"Đường Quốc Lộ 22, Xã Trung Chánh, Huyện Hóc Môn, TPHCM",20,3.3,0,0,1,0,0,0,1,0
22047246,16/03/2023,Đường Yersin, Phường Cầu Ông Lãnh, Quận 1, TPHCM,"Đường Yersin, Phường Cầu Ông Lãnh, Quận 1, TPHCM",18,6.2,0,0,0,1,0,0,0,0
21967300,16/03/2023,Đường Trần Minh Quyền, Phường 11, Quận 10, TPHCM,"Đường Trần Minh Quyền, Phường 11, Quận 10, TPHCM",25,6.2,0,1,0,1,0,1,1,0
22038853,16/03/2023,Đường Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TPHCM,"Đường Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TPHCM",25,6.5,0,0,1,0,0,0,1,1
22062823,16/03/2023,Đường Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, TPHCM,"Đường Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, TPHCM",30,3.9,0,0,0,0,0,0,0,0
21930681,16/03/2023,Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TPHCM,"Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TPHCM",25,3.5,0,0,0,1,0,0,0,0
22014912,16/03/2023,Đường Quốc Lộ 22, Xã Trung Chánh, Huyện Hóc Môn, TPHCM,"Đường Quốc Lộ 22, Xã Trung Chánh, Huyện Hóc Môn, TPHCM",20,9,0,0,0,0,0,0,0,0
21949223,16/03/2023,Đường Lê Văn Quới, Phường Bình Trị Đông A, Quận Bình Tân, TPHCM,"Đường Lê Văn Quới, Phường Bình Trị Đông A, Quận Bình Tân, TPHCM",25,3.4,0,0,1,0,0,0,1,1
22014888,16/03/2023,Đường Trường Chinh, Phường Tân Hưng Thuận, Quận 12, TPHCM,"Đường Trường Chinh, Phường Tân Hưng Thuận, Quận 12, TPHCM",20,4.299,0,0,1,0,0,1,1,0
21818764,16/03/2023,Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM,"Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM",28,3.5,0,0,0,1,0,0,0,0
21507358,16/03/2023,Đường Âu Cơ, Phường Hòa Thạnh, Quận Tân Phú, TPHCM,"Đường Âu Cơ, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",25,5,0,1,0,1,0,0,1,1
22014873,16/03/2023,Đường Trường Chinh, Phường Tân Hưng Thuận, Quận 12, TPHCM,"Đường Trường Chinh, Phường Tân Hưng Thuận, Quận 12, TPHCM",20,3.8,0,0,1,0,0,0,1,0
21956409,16/03/2023,Đường Thống Nhất, Phường 10, Quận Gò Vấp, TPHCM,"Đường Thống Nhất, Phường 10, Quận Gò Vấp, TPHCM",30,5.5,0,0,1,0,0,0,1,1
21818801,16/03/2023,Đường Xuân Diệu, Phường 4, Quận Tân Bình, TPHCM,"Đường Xuân Diệu, Phường 4, Quận Tân Bình, TPHCM",30,7,0,0,0,1,0,0,0,1
21513679,16/03/2023,Đường Cộng Hòa, Phường 13, Quận Tân Bình, TPHCM,"Đường Cộng Hòa, Phường 13, Quận Tân Bình, TPHCM",27,4.5,1,0,0,1,0,0,1,0
22014840,16/03/2023,Đường Trường Chinh, Phường Tân Hưng Thuận, Quận 12, TPHCM,"Đường Trường Chinh, Phường Tân Hưng Thuận, Quận 12, TPHCM",20,3.8,0,0,0,0,0,1,0,0
21818813,16/03/2023,Đường Lý Thường Kiệt, Phường 6, Quận Tân Bình, TPHCM,"Đường Lý Thường Kiệt, Phường 6, Quận Tân Bình, TPHCM",28,6,0,0,1,0,0,0,1,0
22014803,16/03/2023,Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, TPHCM,"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, TPHCM",20,3.5,0,0,1,1,0,0,1,0
21818824,16/03/2023,Đường Phó Đức Chính, Phường Nguyễn Thái Bình, Quận 1, TPHCM,"Đường Phó Đức Chính, Phường Nguyễn Thái Bình, Quận 1, TPHCM",28,7,0,0,1,0,0,0,1,0
21575335,16/03/2023,Đường Diệp Minh Châu, Phường Tây Thạnh, Quận Tân Phú, TPHCM,"Đường Diệp Minh Châu, Phường Tây Thạnh, Quận Tân Phú, TPHCM",30,3.5,0,1,0,0,1,0,0,0
21985561,16/03/2023,Đường Phan Đình Phùng, Phường 15, Quận Phú Nhuận, TPHCM,"Đường Phan Đình Phùng, Phường 15, Quận Phú Nhuận, TPHCM",23,6,0,0,1,0,0,0,1,0
22014823,16/03/2023,Đường Trường Chinh, Phường Tân Hưng Thuận, Quận 12, TPHCM,"Đường Trường Chinh, Phường Tân Hưng Thuận, Quận 12, TPHCM",14,2.8,0,0,1,0,0,0,1,0
21956447,16/03/2023,Đường Quang Trung, Phường 10, Quận Gò Vấp, TPHCM,"Đường Quang Trung, Phường 10, Quận Gò Vấp, TPHCM",30,5,0,1,0,0,0,0,0,0
21819279,16/03/2023,Đường Cộng Hòa, Phường 13, Quận Tân Bình, TPHCM,"Đường Cộng Hòa, Phường 13, Quận Tân Bình, TPHCM",25,3.7,1,1,1,0,0,1,0,0
21977398,16/03/2023,Đường Trường Chinh, Phường 13, Quận Tân Bình, TPHCM,"Đường Trường Chinh, Phường 13, Quận Tân Bình, TPHCM",30,3.7,0,0,0,0,0,0,0,1
22062199,16/03/2023,Đường Nguyễn Oanh, Phường 6, Quận Gò Vấp, TPHCM,"Đường Nguyễn Oanh, Phường 6, Quận Gò Vấp, TPHCM",20,4.2,0,1,0,1,1,0,1,1
21575946,16/03/2023,Đường Chế Lan Viên, Phường Tây Thạnh, Quận Tân Phú, TPHCM,"Đường Chế Lan Viên, Phường Tây Thạnh, Quận Tân Phú, TPHCM",30,4,0,1,0,0,1,0,0,0
21985531,16/03/2023,Đường Đoàn Thị Điểm, Phường 1, Quận Phú Nhuận, TPHCM,"Đường Đoàn Thị Điểm, Phường 1, Quận Phú Nhuận, TPHCM",26,4.8,0,0,1,0,0,0,1,0
22014792,16/03/2023,Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, TPHCM,"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, TPHCM",20,4.5,0,0,1,0,0,0,1,0
21820908,16/03/2023,Đường Yên Thế, Phường 2, Quận Tân Bình, TPHCM,"Đường Yên Thế, Phường 2, Quận Tân Bình, TPHCM",25,4.5,0,0,0,0,0,0,0,0
21977393,16/03/2023,Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TPHCM,"Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TPHCM",30,4.2,0,1,0,1,0,1,1,0
22001202,16/03/2023,Đường Phan Văn Sửu, Phường 13, Quận Tân Bình, TPHCM,"Đường Phan Văn Sửu, Phường 13, Quận Tân Bình, TPHCM",30,5.5,0,1,1,1,1,1,1,0
21596507,16/03/2023,Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, TPHCM,"Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, TPHCM",30,3.8,0,0,0,0,1,0,1,0
21984550,16/03/2023,Đường Hai Bà Trưng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TPHCM,"Đường Hai Bà Trưng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TPHCM",25,7.3,0,0,1,0,0,0,1,0
22014777,16/03/2023,Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, TPHCM,"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, TPHCM",20,4,0,0,1,1,0,0,1,0
21767516,16/03/2023,Đường Hòa Hưng, Phường 13, Quận 10, TPHCM,"Đường Hòa Hưng, Phường 13, Quận 10, TPHCM",25,6.5,0,0,0,1,0,0,0,0
21861767,16/03/2023,Đường Cách Mạng Tháng 8, Phường 11, Quận 3, TPHCM,"Đường Cách Mạng Tháng 8, Phường 11, Quận 3, TPHCM",25,6.5,0,0,1,1,1,0,1,0
21586113,16/03/2023,Đường Kênh 19 Tháng 5, Phường Tây Thạnh, Quận Tân Phú, TPHCM,"Đường Kênh 19 Tháng 5, Phường Tây Thạnh, Quận Tân Phú, TPHCM",30,3.7,0,1,0,0,1,0,1,0
21821765,16/03/2023,Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM,"Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM",25,4.8,0,1,0,0,0,0,0,0
21959729,16/03/2023,Đường Âu Cơ, Phường 9, Quận Tân Bình, TPHCM,"Đường Âu Cơ, Phường 9, Quận Tân Bình, TPHCM",25,3.3,0,1,0,0,0,0,0,0
21971845,16/03/2023,Đường Nam Kỳ Khởi Nghĩa, Phường 7 (Phường Võ Thị Sáu), Quận 3, TPHCM,"Đường Nam Kỳ Khởi Nghĩa, Phường 7 (Phường Võ Thị Sáu), Quận 3, TPHCM",25,6.5,0,1,1,0,0,1,1,0
21954018,16/03/2023,Đường Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM,"Đường Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM",25,3,0,0,0,1,0,1,1,0
21976363,16/03/2023,Đường Lý Phục Man, Phường Bình Thuận, Quận 7, TPHCM,"Đường Lý Phục Man, Phường Bình Thuận, Quận 7, TPHCM",30,4.2,0,1,0,1,0,1,1,0
21655235,16/03/2023,Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, TPHCM,"Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, TPHCM",30,4.5,1,1,0,0,0,0,1,0
21962991,16/03/2023,Đường số 3, Phường 9, Quận Gò Vấp, TPHCM,"Đường số 3, Phường 9, Quận Gò Vấp, TPHCM",25,4.5,0,0,1,0,0,0,1,0
21880112,16/03/2023,Đường Hoàng Xuân Nhị, Phường Phú Trung, Quận Tân Phú, TPHCM,"Đường Hoàng Xuân Nhị, Phường Phú Trung, Quận Tân Phú, TPHCM",25,4,0,0,1,1,1,0,1,0
21971854,16/03/2023,Đường Trường Chinh, Phường 12, Quận Tân Bình, TPHCM,"Đường Trường Chinh, Phường 12, Quận Tân Bình, TPHCM",20,4.7,0,1,1,0,1,0,1,1
21963112,16/03/2023,Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TPHCM,"Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TPHCM",25,3.3,1,0,0,1,0,0,0,0
22035056,16/03/2023,Đường Đoàn Thị Điểm, Phường 1, Quận Phú Nhuận, TPHCM,"Đường Đoàn Thị Điểm, Phường 1, Quận Phú Nhuận, TPHCM",25,7.5,0,1,0,0,0,0,0,0
21881927,16/03/2023,Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TPHCM,"Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TPHCM",25,4,0,0,1,0,0,0,1,0
21967894,16/03/2023,Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM,"Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM",27,3.1,0,0,0,1,0,0,0,0
21657706,16/03/2023,Đường Nguyễn Oanh, Phường 17, Quận Gò Vấp, TPHCM,"Đường Nguyễn Oanh, Phường 17, Quận Gò Vấp, TPHCM",25,6,0,1,0,0,0,1,0,1
21959747,16/03/2023,Đường Thiên Phước, Phường 14, Quận Tân Bình, TPHCM,"Đường Thiên Phước, Phường 14, Quận Tân Bình, TPHCM",25,4,0,1,0,0,0,0,0,0
21887873,16/03/2023,Đường Âu Cơ, Phường 10, Quận Tân Bình, TPHCM,"Đường Âu Cơ, Phường 10, Quận Tân Bình, TPHCM",25,4,0,1,0,0,0,0,0,0
21971822,16/03/2023,Đường Xô Viết Nghệ Tĩnh, Phường 26, Quận Bình Thạnh, TPHCM,"Đường Xô Viết Nghệ Tĩnh, Phường 26, Quận Bình Thạnh, TPHCM",25,4.9,1,0,0,1,1,0,0,0
